117.6502  -8.09  10.0  1.76
119.05  -8.1  54.9  1.74
114.8168  -8.2  10.0  1.38
117.6949  -8.13  10.8  1.86
115.1088  -8.37  202.6  1.78
117.7456  -8.09  10.0  1.7
117.7456  -8.09  10.0  1.7
116.0638  -8.28  10.0  1.84
117.7486  -8.22  22.4  2.02
117.712  -8.22  27.3  1.76
117.8678  -8.52  136.4  2.52
117.8997  -9.56  20.7  2.08
117.6732  -8.05  23.3  2.0
118.6173  -7.87  141.9  1.88
117.7515  -8.18  28.1  1.45
117.7497  -8.4  36.0  1.54
115.3297  -8.66  18.9  2.03
117.738  -8.19  16.3  2.13
117.7915  -8.14  20.5  2.31
117.7192  -8.16  15.2  2.62
117.8979  -9.45  30.1  2.33
118.1821  -8.86  13.2  2.46
117.6905  -7.93  10.1  1.81
117.8155  -8.08  10.0  1.57
119.2021  -8.02  10.6  2.46
117.7464  -8.18  28.4  1.87
118.9878  -7.79  30.4  2.3
118.372  -9.57  58.0  2.52
117.7915  -8.14  16.0  1.93
118.2732  -8.33  10.0  1.72
117.7873  -8.09  11.3  2.31
116.8723  -8.57  134.1  2.05
117.9794  -8.7  10.0  1.65
119.1619  -8.41  144.0  3.06
116.3375  -8.56  92.4  1.3
118.8583  -7.67  23.7  2.1
117.7853  -8.02  20.7  1.96
117.8082  -8.11  10.0  1.69
115.9484  -7.58  10.0  2.16
119.19  -8.07  14.3  2.33
117.7297  -8.01  10.0  1.65
117.8733  -8.61  252.3  1.96
116.9111  -9.07  12.8  1.71
116.2474  -8.64  97.8  1.98
118.9094  -8.75  89.5  1.7
116.6863  -10.88  10.0  2.82
117.7355  -8.1  22.0  2.06
117.5176  -10.46  10.0  2.62
117.9956  -11.12  10.0  3.59
115.8415  -8.72  30.9  2.07
117.5773  -8.25  10.0  1.75
117.7468  -8.13  28.1  1.8
119.2666  -8.94  23.7  2.32
119.2655  -8.89  2.2  1.98
118.9486  -11.21  18.3  3.15
117.7194  -8.18  22.6  1.93
117.7593  -8.23  26.3  1.81
116.5784  -8.44  23.2  2.04
117.9536  -8.68  7.2  1.64
117.9645  -8.7  8.1  1.89
117.2668  -10.88  10.0  3.15
117.4659  -9.7  10.0  2.1
117.6726  -8.21  26.5  1.74
118.304  -10.84  10.0  3.14
117.1006  -10.84  10.0  3.13
116.8528  -8.89  10.0  2.14
115.2058  -9.33  57.6  2.64
117.7492  -8.2  12.7  1.87
118.8967  -8.79  119.9  2.05
116.4563  -8.3  19.6  1.57
117.699  -8.2  10.0  2.1
118.0705  -8.62  145.3  2.14
117.8364  -8.23  10.0  2.68
117.0809  -9.34  63.1  2.23
117.663  -8.22  11.2  2.03
117.8049  -8.14  12.1  2.35
117.5331  -7.9  18.9  2.36
117.6163  -8.03  10.0  2.49
118.2749  -8.28  10.0  1.76
117.7213  -8.13  10.0  1.93
117.8397  -8.25  10.0  2.21
117.8188  -8.14  17.5  1.93
119.1829  -8.29  10.5  1.94
119.4082  -7.93  275.1  2.39
116.4335  -8.22  20.0  1.75
115.4288  -8.17  13.6  1.94
117.5471  -8.0  10.0  2.06
117.7492  -8.21  16.1  2.1
115.4546  -8.6  81.3  1.92
118.8152  -7.75  28.3  2.42
117.397  -7.53  13.8  2.47
117.7521  -8.26  24.8  2.25
117.7985  -8.13  10.0  2.19
116.863  -8.92  10.0  2.02
117.7979  -8.26  29.3  2.45
115.6692  -8.48  11.2  2.79
114.7897  -8.17  16.7  1.41
117.8736  -7.98  20.8  2.5
114.8014  -8.24  15.0  2.05
117.9353  -8.56  61.8  2.1
118.5372  -8.54  170.7  2.17
117.9335  -8.57  184.3  1.97
117.7968  -8.04  36.3  2.29
118.689  -8.25  10.0  2.04
117.3796  -9.42  28.1  2.42
117.7122  -8.2  16.1  2.04
115.2718  -8.05  25.0  2.02
116.9656  -8.33  13.5  2.4
116.2388  -8.7  98.4  1.85
117.8114  -8.17  20.1  2.28
116.0237  -8.63  85.2  1.97
114.949  -8.31  20.0  1.18
118.0324  -8.87  9.3  1.85
118.0392  -9.48  36.5  2.53
115.7051  -8.74  98.3  2.53
115.8563  -8.14  232.5  2.69
114.792  -8.23  18.7  1.54
118.1396  -9.22  55.1  2.42
118.9929  -8.67  96.1  2.5
117.016  -8.85  132.4  1.75
117.7323  -8.2  10.0  2.08
116.1351  -8.51  36.5  2.04
