385.487434468	10	2.1
342.893240893	113	2.4
396.07447971	25	2
340.976733958	99	1.7
336.858068363	19	1.6
309.134752257	69	2.3
383.375833229	28	2.3
327.384702953	96	2.2
423.823016877	19	3
389.296550601	16	2.4
385.767266595	11	2
331.591657737	12	1.7
230.968857649	38	2.6
228.635277254	26	3
306.625208603	96	3.8
438.815327417	30	2.7
430.466008516	10	2.5
416.281760583	13	2.4
423.927541983	22	3.6
356.209012463	15	2.4
421.60868032	15	2.6
421.817679558	26	2.8
343.986176454	8	2
384.379978767	28	2.2
316.889364236	89	3
420.710497296	10	2.6
434.988772601	38	2.2
391.821871313	14	2.2
383.788814175	17	2.1
381.751586769	47	2.6
360.524393856	17	2.3
221.969691247	36	2.6
213.648697636	35	2.7
395.99001476	17	2.4
413.626030367	12	2.3
381.367413108	27	1.9
269.432902617	60	2.2
344.172414172	9	1.5
446.250857893	274	2.6
379.64012387	8	2.1
347.83083937	115	1.7
388.809795621	19	2.4
231.782285495	27	2.4
290.222373565	85	2.3
202.289676204	22	2.6
395.27660551	18	1.9
334.833158779	111	1.5
429.628596844	14	2.2
347.224748446	112	2
379.743491075	25	2
233.710829026	33	2.6
352.180939971	16	1.6
297.910768639	10	2
349.238725842	118	3
395.764602505	12	2.1
311.458245659	132	2.1
423.30001159	10	2.3
411.580276228	10	2.3
432.261778179	18	2.2
438.799845551	24	2.5
391.821871313	14	1.9
284.433718172	22	1.2
235.799866783	91	2.3
353.274957383	10	2.3
317.279464689	100	2.1
409.644140415	20	2.4
392.338868268	15	2.1
317.245487994	16	1.7
385.384081436	11	2
73.6458810475	10	4.6
382.061734613	15	2.1
392.263359713	10	1.9
362.932778968	104	1.9
318.352127858	12	1.5
314.817522491	14	1.7
105.369241193	10	2.9
389.917247358	10	2.1
294.323911498	86	2.4
349.291359598	21	1.8
389.813863399	11	2
347.725750069	111	3.4
337.909894946	11	2.4
304.447101839	11	2.2
258.774308202	32	2.1
332.501948756	139	2.6
352.36059521	115	4.9
348.231761653	114	3.6
336.250359195	10	2.3
317.150676749	10	2
335.926399856	10	2.1
383.169184541	18	2.3
410.265041587	13	2.4
387.598974387	37	3.2
352.055266813	94	2.4
386.622582292	17	2.4
386.491528404	17	2.2
392.230394359	10	2.1
330.452140601	92	3.5
444.442061929	36	2.4
313.997567947	102	2.2
331.918422255	101	1.8
352.801023296	12	1.9
354.228030171	12	1.8
393.886754507	18	2.1
306.92074534	124	2.4
363.385013255	126	2.2
225.276429156	56	2.7
390.912377805	15	2.4
437.199404979	31	2.5
394.031192423	13	1.9
247.256957856	25	2.3
92.9061661428	17	3
380.466320233	27	2
320.204752307	116	2.4
293.903690864	21	2.5
301.336841114	10	2.1
243.110519201	26	2.2
335.628639201	73	2
391.20061227	10	1.9
392.751995782	48	1.9
379.255646215	34	1.9
364.974837444	10	2.7
362.910310792	10	2.2
449.088573126	37	2.1
354.974421294	11	2.1
387.317678982	25	2.5
203.758862497	28	2.7
367.590813951	8	2.2
239.025122317	25	2.2
287.182054951	137	1.8
421.145024107	17	2.4
451.113506655	23	2.4
381.85499581	12	2.1
79.4317939305	13	3.1
360.547998465	11	3.6
369.294802752	10	3.5
403.070521823	18	1.8
350.299245265	197	1.5
452.321949912	29	2.1
219.679844624	8	2.1
363.906621058	6	2.5
455.344101977	27	2.2
287.330198644	70	1.8
408.91858975	8	2.3
380.363138308	32	2.2
238.743364553	30	2.4
382.859013613	22	2
391.821871313	26	2.2
394.657132442	10	2
383.169184541	10	2.2
387.114310611	134	3.2
79.5968603722	10	3.9
385.177296404	10	2
380.569475712	35	2
344.705124491	111	2
369.081886543	53	1.9
382.501339976	28	2.2
361.931781542	111	1.8
233.076761376	43	2.7
389.813863399	14	2.3
317.090953478	78	2.1
407.382921281	16	2.3
273.157254642	103	2.3
218.982784326	23	2.7
274.875122761	9	2.3
329.314600467	13	1.7
383.375833229	11	2.2
400.223326553	14	2.2
391.670772635	14	2.4
67.2010628573	10	3
375.232857291	10	1.9
275.194695125	10	1.8
354.869685075	18	3
307.323212378	16	2.5
381.470629382	22	2
331.306691009	107	2
362.338326718	193	1.9
343.728403867	20	2.2
314.400908542	85	2.3
328.377533133	113	2.4
383.862988758	16	2
385.487434468	16	2.3
369.390236947	21	1.9
383.582376425	22	2.1
329.687528663	16	2
330.852859377	175	2.3
383.426725285	57	2.1
389.69081775	15	2.7
225.345453143	24	2.7
348.194844192	11	2.1
294.008789761	124	2.2
379.358820204	19	2.2
337.865724125	16	2.1
290.582794941	18	2.4
357.582175361	23	1.9
272.565200352	36	3.7
399.055917314	19	2.4
262.804040958	10	2.1
299.860916359	94	2.3
126.678740975	21	3.3
379.64012387	26	2
415.278997118	10	2.4
380.363138308	19	2.1
388.603016925	12	2.3
378.708906894	10	1.7
389.933136657	102	2.2
405.110916427	16	2.4
387.392158597	18	2.1
439.216500915	28	2.4
82.0842988727	10	3.1
222.399941215	18	2.7
251.811855413	27	2.6
303.761171577	10	2.2
383.995146523	20	2.3
411.340778113	22	2.8
65.5386815154	36	3.2
315.991578273	149	1.5
333.577913608	147	2
383.169184541	17	2.9
378.40144441	11	2.8
381.367413108	33	2.6
346.416573546	111	3.1
332.915912727	91	1.7
135.151518482	28	3.2
327.486473042	202	1.9
317.076872664	13	2.3
378.636045928	11	2.2
387.42082965	25	2.3
445.065620863	35	2.2
342.76524404	102	2.9
303.912770699	16	1.7
311.766466399	11	1.3
385.590761186	18	2.6
207.807144634	25	2.8
407.636340915	29	2.3
430.537443954	162	2.5
390.714444592	10	2.2
84.6248888488	10	3.2
397.697954389	19	1.8
384.7930965	7	2.2
394.036721846	25	2.1
304.040174491	88	2.2
203.171445425	10	2.6
387.288711303	10	2
392.338868268	10	2
66.756116393	10	4.4
429.828072661	16	3.1
338.243432737	12	2
333.508152316	18	1.3
335.710995803	19	2.5
385.487434468	10	2.2
445.771978037	36	2.4
181.642925669	28	3.1
391.258857846	29	3.5
325.057837901	10	3
387.008069495	10	1.9
230.232229201	15	2.6
273.280532247	53	2.2
363.814147928	137	1.9
358.294668407	158	1.8
332.780562262	10	1.8
294.800358636	10	2.3
383.299950063	34	2.2
382.578119439	20	2.4
378.25131915	36	2.1
383.862988758	11	2.2
393.756240822	20	2.1
376.036313965	24	2
287.832352727	10	1.6
241.480649084	50	4.1
246.233021809	44	4
391.407803256	10	2.1
262.194873145	29	2.5
386.419187126	137	2.2
393.962716017	16	2.1
382.578119439	29	2.1
60.3563386568	10	3.8
396.491516202	18	2
310.605647481	95	1.7
414.280936136	10	2.2
393.032756354	10	2.2
384.7930965	22	2.4
322.850981058	90	1.9
306.267014043	14	2.4
386.801531879	15	3.1
304.131030863	16	2.4
303.392520132	26	2.7
370.292587516	110	2.8
415.043532566	13	2.7
389.044680196	18	2.6
382.061734613	13	2.6
94.4020245995	24	4
390.610974417	10	2.4
