No,Tanggal,Waktu (UTC),Lintang,Bujur,Kedalaman,Magnitude,Keterangan,Dirasakan
545,2026-02-19,18:58:40,-8.6,116.6235,16.0,1.96,12 km TimurLaut Kab. Lombok Timur-NTB,
546,2026-02-19,19:02:35,-8.6,116.7252,174.6,2.27,20 km BaratLaut Kab. Sumbawa Barat-NTB,
547,2026-02-19,19:44:24,-8.24,117.9541,56.7,2.13,61 km BaratLaut Kab. Bima-NTB,
548,2026-02-19,20:32:10,-7.89,114.9068,14.8,2.69,32 km BaratLaut Kab. Buleleng-Bali,
549,2026-02-19,20:59:38,-9.62,117.4406,24.4,2.73,118 km Tenggara Kab. Sumbawa Barat-NTB,
550,2026-02-19,21:22:03,-8.47,117.0089,11.4,2.14,38 km TimurLaut Kab. Sumbawa Barat-NTB,
551,2026-02-19,21:28:15,-8.95,116.9117,124.0,2.16,24 km Tenggara Kab. Sumbawa Barat-NTB,
552,2026-02-20,01:19:14,-8.26,117.7698,19.2,2.22,46 km TimurLaut Kab. Sumbawa-NTB,
553,2026-02-20,02:38:17,-8.55,116.8734,15.5,2.12,23 km Utara Kab. Sumbawa Barat-NTB,
554,2026-02-20,05:25:45,-8.98,116.9007,18.2,2.4,27 km Selatan Kab. Sumbawa Barat-NTB,
555,2026-02-20,06:43:20,-8.23,115.408,23.2,1.92,25 km Utara Kab. Bangli-Bali,
556,2026-02-20,10:53:34,-9.25,118.0469,35.7,3.7,81 km BaratDaya Kab. Bima-NTB,
557,2026-02-20,13:10:15,-8.07,117.6359,19.4,2.38,52 km TimurLaut Kab. Sumbawa-NTB,
558,2026-02-20,14:43:14,-9.36,118.2912,10.0,2.11,85 km Selatan Kab. Bima-NTB,
559,2026-02-20,14:47:40,-8.83,116.2092,93.5,2.29,16 km BaratDaya Kab. Lombok Tengah-NTB,
560,2026-02-20,16:04:30,-10.47,116.9965,21.2,3.32,191 km Selatan Kab. Sumbawa Barat-NTB,
561,2026-02-20,17:31:31,-8.25,117.6919,25.9,2.01,40 km TimurLaut Kab. Sumbawa-NTB,
562,2026-02-20,17:45:25,-7.9,117.3939,10.0,2.41,66 km Utara Kab. Sumbawa-NTB,
563,2026-02-20,18:04:16,-8.25,117.7619,19.4,2.06,46 km TimurLaut Kab. Sumbawa-NTB,
564,2026-02-20,18:45:05,-8.17,117.7019,12.5,2.26,47 km TimurLaut Kab. Sumbawa-NTB,
565,2026-02-20,19:55:06,-8.22,118.3663,102.3,2.25,37 km Utara Kab. Dompu-NTB,
566,2026-02-20,19:57:06,-8.02,117.6864,16.2,2.43,60 km TimurLaut Kab. Sumbawa-NTB,
567,2026-02-20,20:36:12,-8.18,117.6922,17.8,2.11,46 km TimurLaut Kab. Sumbawa-NTB,
568,2026-02-20,20:40:37,-7.84,119.0809,27.6,2.39,79 km TimurLaut Kota Bima-NTB,
569,2026-02-20,21:36:09,-11.02,118.6214,10.0,3.12,176 km BaratDaya Kab. Sumba Barat-NTT,
570,2026-02-20,21:50:05,-9.69,117.9107,18.1,2.68,132 km BaratDaya Kab. Bima-NTB,
571,2026-02-21,02:22:35,-9.43,117.9654,26.8,2.58,103 km BaratDaya Kab. Bima-NTB,
572,2026-02-21,04:19:46,-8.86,116.8928,10.0,2.25,14 km Tenggara Kab. Sumbawa Barat-NTB,
573,2026-02-21,06:06:01,-8.21,117.7936,19.7,2.68,52 km TimurLaut Kab. Sumbawa-NTB,
574,2026-02-21,06:27:08,-7.96,117.6465,21.9,2.81,64 km TimurLaut Kab. Sumbawa-NTB,
575,2026-02-21,08:02:47,-11.14,118.2937,35.8,3.25,206 km BaratDaya Kab. Sumba Barat-NTT,
576,2026-02-21,08:14:06,-8.88,118.2912,148.6,1.53,33 km Selatan Kab. Bima-NTB,
577,2026-02-21,09:01:17,-8.44,115.3431,147.3,1.96,2 km BaratLaut Kab. Bangli-Bali,
578,2026-02-21,13:43:40,-8.22,117.7139,16.6,2.94,44 km TimurLaut Kab. Sumbawa-NTB,
579,2026-02-21,13:47:07,-8.29,117.9997,11.4,2.84,53 km BaratLaut Kab. Bima-NTB,
580,2026-02-21,14:14:51,-8.24,117.7526,33.1,2.6,46 km TimurLaut Kab. Sumbawa-NTB,
581,2026-02-21,14:28:01,-8.55,117.694,110.9,3.07,31 km Timur Kab. Sumbawa-NTB,
582,2026-02-21,15:51:57,-8.73,118.3166,91.4,1.67,16 km BaratDaya Kab. Bima-NTB,
583,2026-02-21,17:34:41,-10.44,117.4973,28.1,3.19,201 km Selatan Kab. Sumbawa Barat-NTB,
584,2026-02-21,18:04:32,-8.72,117.6843,202.1,1.92,38 km Tenggara Kab. Sumbawa-NTB,
585,2026-02-21,18:17:20,-8.77,117.2141,13.0,2.27,38 km BaratDaya Kab. Sumbawa-NTB,
586,2026-02-21,18:35:18,-8.26,117.6951,11.2,2.21,40 km TimurLaut Kab. Sumbawa-NTB,
587,2026-02-21,19:02:44,-8.19,117.8015,25.4,2.31,54 km TimurLaut Kab. Sumbawa-NTB,
588,2026-02-21,19:51:19,-8.7,118.9711,102.4,2.93,38 km Tenggara Kota Bima-NTB,
589,2026-02-21,20:17:22,-8.83,116.5949,16.5,1.72,21 km Selatan Kab. Lombok Timur-NTB,
590,2026-02-21,22:36:01,-8.76,116.6,11.1,1.28,14 km Tenggara Kab. Lombok Timur-NTB,
591,2026-02-22,01:17:10,-8.2,117.7319,18.4,2.55,47 km TimurLaut Kab. Sumbawa-NTB,
592,2026-02-22,04:36:28,-9.77,117.3482,24.9,2.8,127 km Tenggara Kab. Sumbawa Barat-NTB,
593,2026-02-22,05:54:10,-8.0,117.7248,29.1,2.3,64 km TimurLaut Kab. Sumbawa-NTB,
594,2026-02-22,06:23:46,-7.93,119.2125,161.9,2.49,79 km TimurLaut Kota Bima-NTB,
595,2026-02-22,10:03:53,-10.92,117.7587,10.0,3.19,226 km BaratDaya Kab. Sumba Barat-NTT,
596,2026-02-22,10:51:41,-8.1,117.8349,19.2,1.81,63 km TimurLaut Kab. Sumbawa-NTB,
597,2026-02-22,12:23:47,-8.12,117.6883,24.7,2.08,51 km TimurLaut Kab. Sumbawa-NTB,
598,2026-02-22,12:27:07,-8.7,115.2672,88.3,2.2,7 km Tenggara Kota Denpasar-Bali,
599,2026-02-22,12:45:56,-9.81,117.3267,10.0,2.57,130 km Tenggara Kab. Sumbawa Barat-NTB,
600,2026-02-22,13:04:30,-8.18,117.6843,10.0,2.0,45 km TimurLaut Kab. Sumbawa-NTB,
601,2026-02-22,13:08:58,-8.14,117.7353,10.0,1.95,52 km TimurLaut Kab. Sumbawa-NTB,
602,2026-02-22,14:19:02,-11.0,116.8755,10.0,4.43,249 km Selatan Kab. Sumbawa Barat-NTB,
603,2026-02-22,15:09:17,-7.64,116.051,15.5,3.12,82 km Utara Kab. Lombok Utara-NTB,
604,2026-02-22,15:13:39,-8.73,118.8519,11.6,1.98,33 km Tenggara Kota Bima-NTB,
605,2026-02-22,15:20:34,-8.71,118.1645,17.5,1.33,27 km BaratDaya Kab. Bima-NTB,
606,2026-02-22,16:07:41,-8.47,115.8403,19.2,2.5,25 km Timur Kab. Karangasem-Bali,
607,2026-02-22,16:35:16,-8.2,117.7173,10.0,2.15,46 km TimurLaut Kab. Sumbawa-NTB,
608,2026-02-22,16:38:19,-7.77,118.9554,35.9,2.38,80 km Utara Kota Bima-NTB,
609,2026-02-22,16:53:51,-10.13,118.714,28.5,3.13,90 km BaratDaya Kab. Sumba Barat-NTT,
610,2026-02-22,18:32:02,-8.83,118.6393,10.0,3.02,38 km Tenggara Kab. Dompu-NTB,
611,2026-02-22,21:10:33,-9.51,116.7386,14.9,2.56,84 km Selatan Kab. Sumbawa Barat-NTB,
612,2026-02-22,22:27:09,-9.27,118.3439,52.6,2.19,75 km Selatan Kab. Bima-NTB,
613,2026-02-22,22:28:09,-8.43,118.0936,137.0,1.93,36 km BaratLaut Kab. Bima-NTB,
614,2026-02-23,02:58:31,-8.7,117.9753,10.0,1.85,46 km Barat Kab. Bima-NTB,
615,2026-02-23,04:18:06,-8.94,116.8799,10.5,2.27,22 km Selatan Kab. Sumbawa Barat-NTB,
616,2026-02-23,05:44:22,-8.23,117.8326,34.0,2.17,54 km TimurLaut Kab. Sumbawa-NTB,
617,2026-02-23,06:30:55,-8.23,117.7567,20.5,2.45,47 km TimurLaut Kab. Sumbawa-NTB,
618,2026-02-23,06:38:25,-8.27,117.7692,36.3,2.13,46 km TimurLaut Kab. Sumbawa-NTB,
619,2026-02-23,06:48:01,-8.21,117.6748,10.8,2.19,42 km TimurLaut Kab. Sumbawa-NTB,
620,2026-02-23,08:15:49,-8.13,117.7748,20.5,2.1,56 km TimurLaut Kab. Sumbawa-NTB,
621,2026-02-23,08:45:05,-8.29,117.7741,23.9,2.02,45 km TimurLaut Kab. Sumbawa-NTB,
622,2026-02-23,11:13:34,-9.02,117.0608,10.0,1.6,40 km Tenggara Kab. Sumbawa Barat-NTB,
623,2026-02-23,11:36:05,-9.3,115.6156,50.3,4.11,"South of Bali, Indonesia","dirasakan di wilayah Kuta, Kuta Selatan, dan Klungkung II MMI"
624,2026-02-23,13:27:13,-8.14,117.6549,10.0,2.1,47 km TimurLaut Kab. Sumbawa-NTB,
625,2026-02-23,14:05:23,-9.38,118.4519,28.9,2.46,87 km Selatan Kab. Bima-NTB,
626,2026-02-23,14:21:53,-8.27,118.5713,137.3,2.2,27 km BaratLaut Kota Bima-NTB,
627,2026-02-23,14:23:29,-8.13,117.794,15.5,2.14,57 km TimurLaut Kab. Sumbawa-NTB,
628,2026-02-23,15:08:21,-8.23,117.7573,29.3,2.06,47 km TimurLaut Kab. Sumbawa-NTB,
629,2026-02-23,15:15:44,-11.23,118.7806,10.0,3.84,190 km Selatan Kab. Sumba Tengah-NTT,
630,2026-02-23,15:27:21,-8.21,118.9107,17.8,2.02,34 km TimurLaut Kota Bima-NTB,
631,2026-02-23,15:56:04,-8.73,116.1819,95.4,1.73,8 km Tenggara Kab. Lombok Barat-NTB,
632,2026-02-23,16:10:16,-7.94,117.7192,10.0,2.17,69 km TimurLaut Kab. Sumbawa-NTB,
633,2026-02-23,16:27:59,-8.13,117.6964,10.0,2.17,50 km TimurLaut Kab. Sumbawa-NTB,
634,2026-02-23,17:00:45,-8.21,117.7572,22.5,2.39,49 km TimurLaut Kab. Sumbawa-NTB,
635,2026-02-23,19:58:52,-8.63,116.2858,89.7,1.94,8 km Utara Kab. Lombok Tengah-NTB,
636,2026-02-24,01:01:55,-8.74,115.8811,13.6,2.4,28 km Barat Kab. Lombok Barat-NTB,
637,2026-02-24,02:56:16,-8.19,117.7445,15.2,3.11,49 km TimurLaut Kab. Sumbawa-NTB,
638,2026-02-24,04:02:26,-8.85,116.8186,16.2,2.37,11 km Selatan Kab. Sumbawa Barat-NTB,
639,2026-02-24,06:32:44,-8.85,116.7545,26.0,2.69,13 km BaratDaya Kab. Sumbawa Barat-NTB,
640,2026-02-24,09:25:50,-8.4,118.3965,110.0,2.85,17 km BaratLaut Kab. Dompu-NTB,
641,2026-02-24,10:30:46,-7.92,117.5773,12.9,2.7,66 km Utara Kab. Sumbawa-NTB,
642,2026-02-24,10:33:57,-8.08,116.7926,18.0,2.65,67 km TimurLaut Kab. Lombok Utara-NTB,
643,2026-02-24,11:35:34,-8.23,117.7122,12.9,2.64,43 km TimurLaut Kab. Sumbawa-NTB,
644,2026-02-24,11:36:57,-10.93,118.8641,24.4,3.99,156 km BaratDaya Kab. Sumba Tengah-NTT,
645,2026-02-24,14:24:21,-8.15,117.6846,10.0,2.38,48 km TimurLaut Kab. Sumbawa-NTB,
646,2026-02-24,14:43:49,-7.33,116.7374,509.3,3.48,125 km TimurLaut Kab. Lombok Utara-NTB,
647,2026-02-24,15:20:10,-8.14,117.6717,12.8,2.21,48 km TimurLaut Kab. Sumbawa-NTB,
648,2026-02-24,15:47:10,-9.49,115.3118,32.2,2.58,91 km Selatan Kota Denpasar-Bali,
649,2026-02-24,16:02:54,-9.3,117.0876,100.9,2.97,67 km Tenggara Kab. Sumbawa Barat-NTB,
650,2026-02-24,16:34:58,-8.5,119.3261,134.2,2.69,62 km Barat Kab. Manggarai Barat-NTT,
651,2026-02-24,16:48:25,-9.54,118.002,17.1,2.42,112 km Selatan Kab. Bima-NTB,
652,2026-02-24,22:03:57,-10.96,117.7938,10.0,3.29,226 km BaratDaya Kab. Sumba Barat-NTT,
653,2026-02-25,00:02:35,-8.15,117.7194,20.4,2.6,50 km TimurLaut Kab. Sumbawa-NTB,
654,2026-02-25,00:43:45,-7.92,117.5993,27.9,2.99,66 km Utara Kab. Sumbawa-NTB,
655,2026-02-25,02:35:20,-7.96,117.7566,14.5,2.4,70 km TimurLaut Kab. Sumbawa-NTB,
656,2026-02-25,02:52:00,-8.26,117.7909,42.9,2.37,48 km TimurLaut Kab. Sumbawa-NTB,
657,2026-02-25,05:06:01,-8.01,117.5913,31.1,2.67,57 km Utara Kab. Sumbawa-NTB,
658,2026-02-25,07:04:20,-8.27,117.6999,19.1,2.42,39 km TimurLaut Kab. Sumbawa-NTB,
659,2026-02-25,07:22:55,-10.92,116.6283,10.0,3.82,241 km Selatan Kab. Sumbawa Barat-NTB,
660,2026-02-25,08:59:45,-8.31,116.2252,10.0,2.4,5 km BaratLaut Kab. Lombok Utara-NTB,
661,2026-02-25,09:54:55,-8.01,117.3499,19.5,2.46,54 km Utara Kab. Sumbawa-NTB,
662,2026-02-25,10:16:05,-8.47,118.6338,24.4,2.83,10 km Barat Kota Bima-NTB,
663,2026-02-25,13:20:24,-8.14,117.6856,52.6,2.42,49 km TimurLaut Kab. Sumbawa-NTB,
664,2026-02-25,13:49:23,-9.12,116.9491,11.4,2.6,43 km Selatan Kab. Sumbawa Barat-NTB,
665,2026-02-25,14:32:19,-8.42,118.3452,12.3,2.2,18 km BaratLaut Kab. Dompu-NTB,
666,2026-02-25,17:11:21,-9.64,118.615,35.6,2.6,74 km Barat Kab. Sumba Barat Daya-NTT,
667,2026-02-25,17:17:09,-8.54,116.3027,89.2,1.95,18 km Utara Kab. Lombok Tengah-NTB,
668,2026-02-25,17:49:25,-7.82,116.4758,21.5,2.85,64 km TimurLaut Kab. Lombok Utara-NTB,
669,2026-02-25,18:19:40,-8.7,116.237,90.0,1.96,4 km Barat Kab. Lombok Tengah-NTB,
670,2026-02-25,20:34:10,-9.49,118.5901,38.6,2.73,73 km Barat Kab. Sumba Barat Daya-NTT,
671,2026-02-25,21:06:02,-8.22,117.6949,19.2,2.48,43 km TimurLaut Kab. Sumbawa-NTB,
672,2026-02-25,21:11:57,-8.42,117.9815,114.4,2.09,48 km BaratLaut Kab. Bima-NTB,
673,2026-02-25,22:03:13,-7.97,117.5777,14.0,2.37,60 km Utara Kab. Sumbawa-NTB,
674,2026-02-25,22:35:31,-8.64,116.1624,84.2,2.47,5 km TimurLaut Kab. Lombok Barat-NTB,
675,2026-02-25,23:09:47,-8.12,117.6967,10.0,2.74,51 km TimurLaut Kab. Sumbawa-NTB,
676,2026-02-25,23:16:14,-8.34,119.0777,104.4,2.08,41 km Timur Kota Bima-NTB,
677,2026-02-26,03:17:53,-8.65,116.3204,94.5,2.23,7 km TimurLaut Kab. Lombok Tengah-NTB,
678,2026-02-26,03:27:58,-8.15,118.1885,118.9,2.19,52 km BaratLaut Kab. Dompu-NTB,
679,2026-02-26,06:10:47,-8.08,117.6673,23.6,2.25,53 km TimurLaut Kab. Sumbawa-NTB,
680,2026-02-26,06:26:06,-9.73,118.6646,31.2,2.59,73 km BaratDaya Kab. Sumba Barat Daya-NTT,
681,2026-02-26,07:37:36,-9.14,117.1725,26.9,2.17,58 km Tenggara Kab. Sumbawa Barat-NTB,
682,2026-02-26,07:45:59,-9.39,115.4976,38.0,2.76,86 km Selatan Kota Denpasar-Bali,
683,2026-02-26,07:54:29,-8.11,117.1437,10.0,2.29,52 km BaratLaut Kab. Sumbawa-NTB,
684,2026-02-26,08:07:10,-8.46,117.144,19.2,2.6,31 km Barat Kab. Sumbawa-NTB,
685,2026-02-26,10:14:54,-7.88,118.7775,38.2,2.53,64 km Utara Kota Bima-NTB,
686,2026-02-26,10:49:51,-9.13,115.2563,80.0,3.27,51 km Selatan Kota Denpasar-Bali,
687,2026-02-26,12:58:37,-8.17,117.6718,18.7,2.32,45 km TimurLaut Kab. Sumbawa-NTB,
688,2026-02-26,13:03:25,-8.78,119.0527,10.0,2.06,50 km Tenggara Kota Bima-NTB,
689,2026-02-26,13:18:41,-9.04,115.8072,79.0,2.42,54 km BaratDaya Kab. Lombok Barat-NTB,
690,2026-02-26,13:49:46,-8.79,118.8478,10.0,2.18,39 km Selatan Kota Bima-NTB,
691,2026-02-26,13:51:52,-8.45,117.1272,14.8,2.18,33 km Barat Kab. Sumbawa-NTB,
692,2026-02-26,14:00:58,-8.26,117.6576,10.0,2.06,37 km TimurLaut Kab. Sumbawa-NTB,
693,2026-02-26,14:50:09,-10.23,118.8423,16.6,2.56,89 km BaratDaya Kab. Sumba Barat-NTT,
694,2026-02-26,15:37:29,-8.55,116.2379,86.4,1.79,16 km Timur Kota Mataram-NTB,
695,2026-02-26,15:40:38,-8.21,117.6912,17.0,2.21,43 km TimurLaut Kab. Sumbawa-NTB,
696,2026-02-26,18:00:25,-8.24,117.7196,11.5,2.28,43 km TimurLaut Kab. Sumbawa-NTB,
697,2026-02-26,18:37:35,-11.01,118.1915,10.0,3.1,200 km BaratDaya Kab. Sumba Barat-NTT,
698,2026-02-26,18:44:44,-8.47,117.1487,14.9,2.17,30 km Barat Kab. Sumbawa-NTB,
699,2026-02-26,19:32:34,-9.28,116.4291,38.3,2.46,66 km Selatan Kab. Lombok Tengah-NTB,
700,2026-02-26,23:43:24,-8.45,117.1581,12.3,2.56,29 km Barat Kab. Sumbawa-NTB,
701,2026-02-27,00:33:29,-8.43,117.1612,12.7,2.19,29 km Barat Kab. Sumbawa-NTB,
702,2026-02-27,03:45:41,-8.88,116.8592,10.0,2.34,15 km Selatan Kab. Sumbawa Barat-NTB,
703,2026-02-27,04:17:38,-8.32,117.6057,13.0,2.54,28 km TimurLaut Kab. Sumbawa-NTB,
704,2026-02-27,04:32:00,-8.68,117.9634,10.0,1.8,46 km Barat Kab. Bima-NTB,
705,2026-02-27,04:43:04,-8.58,116.7365,32.0,2.06,21 km BaratLaut Kab. Sumbawa Barat-NTB,
706,2026-02-27,05:51:22,-9.05,116.6847,74.1,2.68,36 km BaratDaya Kab. Sumbawa Barat-NTB,
707,2026-02-27,05:55:45,-8.62,116.7916,15.9,2.09,15 km Utara Kab. Sumbawa Barat-NTB,
708,2026-02-27,09:30:13,-8.62,116.8022,10.5,3.12,15 km Utara Kab. Sumbawa Barat-NTB,
709,2026-02-27,10:48:44,-8.62,116.7895,10.0,2.7,15 km Utara Kab. Sumbawa Barat-NTB,
710,2026-02-27,12:03:35,-7.93,117.4016,10.0,2.57,62 km Utara Kab. Sumbawa-NTB,
711,2026-02-27,12:24:08,-9.47,117.5245,24.5,2.82,109 km Selatan Kab. Sumbawa-NTB,
712,2026-02-27,12:35:28,-8.35,118.1029,199.2,4.08,40 km BaratLaut Kab. Bima-NTB,
713,2026-02-27,12:40:56,-8.13,117.7811,10.0,2.22,56 km TimurLaut Kab. Sumbawa-NTB,
714,2026-02-27,14:00:49,-8.16,117.716,10.0,2.27,49 km TimurLaut Kab. Sumbawa-NTB,
715,2026-02-27,14:10:44,-8.14,117.689,16.4,2.39,49 km TimurLaut Kab. Sumbawa-NTB,
716,2026-02-27,15:45:15,-8.24,117.7708,24.8,2.06,48 km TimurLaut Kab. Sumbawa-NTB,
717,2026-02-27,15:48:20,-8.64,116.792,16.1,2.06,13 km Utara Kab. Sumbawa Barat-NTB,
718,2026-02-27,16:17:07,-11.1,117.9599,10.0,3.88,224 km BaratDaya Kab. Sumba Barat-NTT,
719,2026-02-27,16:25:11,-8.17,117.7877,10.0,2.21,54 km TimurLaut Kab. Sumbawa-NTB,
720,2026-02-27,17:02:10,-8.85,118.2515,89.2,3.69,31 km BaratDaya Kab. Bima-NTB,
721,2026-02-27,17:40:47,-8.18,117.7061,13.0,2.3,47 km TimurLaut Kab. Sumbawa-NTB,
722,2026-02-27,17:45:20,-8.81,118.3741,10.0,1.8,24 km Selatan Kab. Bima-NTB,
723,2026-02-27,19:20:30,-8.22,117.7319,20.7,2.56,46 km TimurLaut Kab. Sumbawa-NTB,
724,2026-02-27,19:21:28,-7.759,117.3691,13.7,4.45,Bali Sea,"dirasakan di wilayah Kabupaten Sumbawa Barat, Kabupaten Sumbawa, Kabupaten Bima, dan Kabupaten Lombok Timur II MMI"
725,2026-02-27,19:24:24,-7.79,117.3487,15.3,3.62,78 km Utara Kab. Sumbawa-NTB,
726,2026-02-27,19:32:56,-7.88,117.3766,10.0,2.26,68 km Utara Kab. Sumbawa-NTB,
727,2026-02-27,19:34:02,-7.83,117.376,15.6,2.3,73 km Utara Kab. Sumbawa-NTB,
728,2026-02-27,19:35:24,-7.81,117.3856,11.5,2.14,76 km Utara Kab. Sumbawa-NTB,
729,2026-02-27,19:41:04,-7.81,117.3311,15.3,2.25,76 km Utara Kab. Sumbawa-NTB,
730,2026-02-27,19:43:24,-7.79,117.3507,14.6,2.16,78 km Utara Kab. Sumbawa-NTB,
731,2026-02-27,20:09:18,-7.9,117.3655,21.0,2.31,66 km Utara Kab. Sumbawa-NTB,
732,2026-02-27,20:13:29,-8.8,118.3769,10.2,1.34,23 km Selatan Kab. Bima-NTB,
733,2026-02-27,20:16:29,-7.86,117.347,13.7,2.91,70 km Utara Kab. Sumbawa-NTB,
734,2026-02-27,21:47:30,-9.03,117.8181,15.9,2.51,74 km Tenggara Kab. Sumbawa-NTB,
735,2026-02-27,22:12:29,-8.77,118.9045,103.8,2.16,39 km Tenggara Kota Bima-NTB,
736,2026-02-27,22:39:34,-8.43,117.0951,10.9,2.12,36 km Barat Kab. Sumbawa-NTB,
737,2026-02-27,23:00:36,-8.68,115.4847,101.1,2.24,18 km Tenggara Kab. Klungkung-Bali,
738,2026-02-28,01:41:17,-7.82,117.3819,17.5,3.11,74 km Utara Kab. Sumbawa-NTB,
739,2026-02-28,02:00:04,-8.21,117.9002,236.9,2.5,61 km TimurLaut Kab. Sumbawa-NTB,
740,2026-02-28,02:30:49,-7.85,117.3829,19.8,3.43,71 km Utara Kab. Sumbawa-NTB,
741,2026-02-28,02:50:33,-8.49,118.6507,31.1,1.79,9 km Barat Kota Bima-NTB,
742,2026-02-28,03:41:37,-7.85,117.382,15.5,3.0,71 km Utara Kab. Sumbawa-NTB,
743,2026-02-28,03:46:22,-8.61,119.1567,10.0,2.22,50 km Timur Kota Bima-NTB,
744,2026-02-28,04:07:12,-7.83,117.393,16.6,2.77,73 km Utara Kab. Sumbawa-NTB,
745,2026-02-28,04:26:02,-8.99,116.7833,10.0,2.1,26 km Selatan Kab. Sumbawa Barat-NTB,
746,2026-02-28,04:45:24,-7.87,117.3129,10.0,2.78,70 km Utara Kab. Sumbawa-NTB,
747,2026-02-28,04:55:39,-9.0,116.8364,10.0,2.58,27 km Selatan Kab. Sumbawa Barat-NTB,
748,2026-02-28,06:44:12,-8.0,115.572,124.7,2.71,50 km Utara Kab. Karangasem-Bali,
749,2026-02-28,07:35:07,-8.45,116.7502,248.1,2.78,33 km TimurLaut Kab. Lombok Timur-NTB,
750,2026-02-28,09:20:21,-8.0,117.9185,156.6,3.15,77 km TimurLaut Kab. Sumbawa-NTB,
751,2026-02-28,10:44:33,-7.63,117.4171,22.4,2.99,95 km Utara Kab. Sumbawa-NTB,
752,2026-02-28,10:49:39,-8.14,117.7928,11.0,2.42,57 km TimurLaut Kab. Sumbawa-NTB,
753,2026-02-28,11:46:37,-8.29,117.7287,61.8,2.31,41 km TimurLaut Kab. Sumbawa-NTB,
754,2026-02-28,12:34:42,-8.39,118.8212,124.4,2.85,13 km TimurLaut Kota Bima-NTB,
755,2026-02-28,13:06:52,-7.73,117.2297,13.7,2.86,87 km Utara Kab. Sumbawa-NTB,
756,2026-02-28,13:27:26,-7.86,119.3969,29.2,2.8,89 km BaratLaut Kab. Manggarai Barat-NTT,
757,2026-02-28,13:42:02,-8.12,117.6806,11.0,2.13,50 km TimurLaut Kab. Sumbawa-NTB,
758,2026-02-28,14:06:24,-8.67,118.2296,128.0,1.91,18 km BaratDaya Kab. Bima-NTB,
759,2026-02-28,15:29:35,-7.84,117.31,11.0,2.48,73 km Utara Kab. Sumbawa-NTB,
760,2026-02-28,15:45:24,-7.96,118.0567,176.1,2.09,78 km BaratLaut Kab. Dompu-NTB,
761,2026-02-28,16:34:56,-8.14,117.7533,28.1,2.27,54 km TimurLaut Kab. Sumbawa-NTB,
762,2026-02-28,17:34:57,-8.2,117.7187,28.9,2.13,46 km TimurLaut Kab. Sumbawa-NTB,
763,2026-02-28,18:13:21,-8.14,117.6785,11.0,2.19,48 km TimurLaut Kab. Sumbawa-NTB,
764,2026-02-28,18:32:23,-8.1,117.7948,15.1,2.21,60 km TimurLaut Kab. Sumbawa-NTB,
765,2026-02-28,18:41:20,-9.85,118.5661,10.0,2.44,88 km Barat Kab. Sumba Barat-NTT,
766,2026-02-28,18:41:59,-9.85,118.5854,15.3,2.34,86 km Barat Kab. Sumba Barat-NTT,
767,2026-02-28,18:46:09,-8.46,118.7368,134.1,2.0,1 km Timur Kota Bima-NTB,
768,2026-02-28,19:24:09,-8.21,117.6519,11.0,2.1,40 km TimurLaut Kab. Sumbawa-NTB,
769,2026-02-28,19:51:19,-8.26,117.7318,28.9,1.97,43 km TimurLaut Kab. Sumbawa-NTB,
770,2026-02-28,19:56:18,-8.21,117.726,9.0,1.92,46 km TimurLaut Kab. Sumbawa-NTB,
771,2026-02-28,21:17:18,-8.65,116.7937,16.0,1.93,12 km Utara Kab. Sumbawa Barat-NTB,
772,2026-02-28,21:45:22,-7.73,117.2679,11.0,2.69,86 km Utara Kab. Sumbawa-NTB,
773,2026-02-28,22:14:08,-7.78,117.3785,18.0,3.13,79 km Utara Kab. Sumbawa-NTB,
774,2026-02-28,22:24:31,-9.71,118.6783,12.9,2.61,71 km BaratDaya Kab. Sumba Barat Daya-NTT,
775,2026-02-28,22:53:12,-7.72,117.2775,11.0,3.05,87 km Utara Kab. Sumbawa-NTB,
