118.3367  -9.3899  10.0  2.2
117.7711  -9.5619  28.0  2.7
118.9246  -8.4843  12.0  1.8
119.6587  -9.0473  10.0  3.7
119.6997  -8.9495  75.0  2.1
118.6941  -8.3204  158.0  2.3
120.2385  -9.92  38.0  3.6
117.9225  -8.996  69.0  2.2
118.2643  -9.8417  53.0  2.7
116.0946  -8.7603  95.0  2.5
118.3676  -8.4168  157.0  2.5
119.2825  -10.0465  27.0  2.5
119.6017  -8.2676  154.0  2.9
117.904  -8.4113  181.0  2.8
117.1954  -9.9961  10.0  2.6
117.7144  -9.4653  36.0  3.0
119.6474  -9.0539  11.0  2.3
120.4795  -9.0045  10.0  2.5
116.5144  -9.62  38.0  2.2
119.6538  -9.0315  12.0  2.7
119.6628  -9.028  16.0  2.2
115.2467  -8.0812  10.0  2.2
119.1196  -10.0559  24.0  3.0
116.417  -8.177  11.0  2.6
119.6587  -9.0468  11.0  2.2
116.4154  -8.2412  13.0  2.0
119.5203  -7.5908  25.0  2.4
117.694  -8.222  15.0  1.9
118.9928  -8.9147  78.0  2.4
116.6348  -9.4978  40.0  2.2
116.921  -8.3244  242.0  2.5
117.6216  -9.4303  17.0  2.6
118.7967  -9.8198  10.0  2.3
114.8839  -8.716  69.0  2.1
117.1805  -9.5444  17.0  2.7
117.1704  -9.493  26.0  2.3
115.2505  -8.131  12.0  2.4
116.7863  -8.6008  22.0  2.1
115.0334  -8.5971  103.0  2.1
115.6566  -8.7661  84.0  2.1
114.5184  -9.0569  82.0  3.6
116.6988  -8.3327  13.0  2.2
117.3431  -9.6428  29.0  2.6
119.1177  -9.4694  30.0  3.3
119.5808  -8.2587  140.0  2.5
119.0525  -9.4154  19.0  2.2
120.6624  -8.3406  30.0  3.4
117.6603  -9.3763  29.0  2.6
119.0203  -9.0823  74.0  2.5
118.5781  -9.0262  69.0  2.5
119.5909  -8.3555  154.0  2.7
116.227  -8.3766  24.0  1.9
117.6519  -9.3435  25.0  2.3
117.907  -8.7546  82.0  2.5
